Date,Returns_1,Returns_2
3/1/2007,-0.010345936,-0.049475634
3/8/2007,-0.000530795,-0.020667115
3/15/2007,0.004316277,0.028277593
3/22/2007,-0.000215218,-0.000812253
3/29/2007,0.000306805,-0.006726473
4/5/2007,0.000340736,0.002973586
4/12/2007,0.000865701,0.012906952
4/19/2007,0.000322326,-0.016250704
4/26/2007,0.000355407,-0.015475064
5/3/2007,0.000212018,-0.011111631
5/10/2007,0.000823361,0.010133242
5/17/2007,5.18E-05,-0.005397135
5/24/2007,0.000268555,-0.023955322
5/31/2007,0.000921011,0.021607118
6/7/2007,0.00042301,-0.03979716
6/14/2007,0.001606287,0.042527691
6/21/2007,0.000645855,0.007068947
6/28/2007,0.000768652,0.048228435
7/5/2007,0.001370542,0.028141538
7/12/2007,0.000680355,0.011085504
7/19/2007,0.000622184,-0.00447732
7/26/2007,0.000794674,-0.012188059
8/2/2007,0.000494885,-0.037045175
8/9/2007,0.000902961,-0.08567161
8/16/2007,0.00299879,-0.023240582
8/23/2007,-0.001051148,-0.001517894
8/30/2007,0.000701727,0.014425602
9/6/2007,0.001037429,0.030588232
9/13/2007,0.000988435,0.062970754
9/20/2007,0.000936036,0.011446997
9/27/2007,-0.000196777,-0.054792463
10/4/2007,0.000221138,0.026953114
10/11/2007,0.000655633,0.09917391
10/18/2007,0.001223333,0.003883127
10/25/2007,0.001028329,0.045092567
11/1/2007,0.002121788,0.080735774
11/8/2007,-0.000280612,-0.100950755
11/15/2007,0.002301513,0.07692887
11/22/2007,-0.000111842,-0.059996277
11/29/2007,0.000427002,-0.030741949
12/6/2007,0.001349039,0.040431211
12/13/2007,-0.001776884,-0.055127114
12/20/2007,0.000381644,0.053970447
12/27/2007,0.000119909,-0.016364961
1/3/2008,0.000917574,0.086062018
1/10/2008,0.001516427,0.103817652
1/17/2008,0.001605777,-0.047055176
1/24/2008,0.002402945,0.093341124
1/31/2008,-0.000462635,-0.032432201
2/7/2008,0.000344515,0.02725145
2/14/2008,0.001813137,0.123355104
2/21/2008,0.001916938,0.089998044
2/28/2008,0.000213009,-0.003326075
3/6/2008,0.000194325,0.016194263
3/13/2008,0.000379481,-0.093250297
3/20/2008,-0.001495404,-0.030683855
3/27/2008,-0.000715715,-0.153137784
4/3/2008,0.000846125,0.042537549
4/10/2008,0.000284827,0.022536984
4/17/2008,-0.000143577,-0.014404679
4/24/2008,-0.001512528,-0.122460324
5/1/2008,0.000127796,0.039094628
5/8/2008,-0.000352003,0.023458664
5/15/2008,0.001347342,0.082548238
5/22/2008,-0.000495501,-0.086732575
5/29/2008,-0.000386981,-0.096761884
6/5/2008,-0.000125497,0.105157331
6/12/2008,0.000519269,0.004686008
6/19/2008,3.12E-05,-0.02729613
6/26/2008,0.001059282,0.057059752
7/3/2008,-0.000404917,-0.095204166
7/10/2008,0.001085974,0.0547799
7/17/2008,-0.00055985,-0.081187025
7/24/2008,-0.000127772,-0.027342168
7/31/2008,4.28E-05,-0.047202322
8/7/2008,-0.000136338,-0.059997722
8/14/2008,0.000175891,-0.005450894
8/21/2008,-0.000178198,-0.031529703
8/28/2008,-3.99E-05,-0.022577875
9/4/2008,-9.16E-05,-0.004103111
9/11/2008,0.001781976,-0.045999519
9/18/2008,-0.001925805,-0.059370633
9/25/2008,7.91E-06,0.091533979
10/2/2008,-0.000387485,-0.045294663
10/9/2008,0.000253161,-0.038612782
10/16/2008,-0.001788143,0.148993414
