Date,Returns_1,Returns_2
3/1/2007,-0.010345762,-0.049474643
3/8/2007,-0.000531043,-0.020666976
3/15/2007,0.004316228,0.028278566
3/22/2007,-0.000214452,-0.000814346
3/29/2007,0.000306952,-0.006723548
4/5/2007,0.000340879,0.002972835
4/12/2007,0.000865918,0.012906466
4/19/2007,0.000455262,-0.006571662
4/26/2007,0.000455087,-0.004413853
5/3/2007,0.000229029,-0.017769485
5/10/2007,0.000568051,-0.006727153
5/17/2007,0.000191283,0.010067004
5/24/2007,0.00027175,-0.024263462
5/31/2007,0.000174446,-0.048137327
6/7/2007,0.000501983,-0.014985275
6/14/2007,0.00131154,-0.000503642
6/21/2007,0.00053447,-0.010219116
6/28/2007,0.000302993,-0.010380246
7/5/2007,0.001190204,0.011158599
7/12/2007,0.000857989,0.01659408
7/19/2007,0.000573761,-0.015221195
7/26/2007,0.00079711,-0.017470773
8/2/2007,-0.000587376,-0.173750037
8/9/2007,0.001099032,-0.044425891
8/16/2007,0.002659599,-0.107356041
8/23/2007,-0.000969538,0.013093848
8/30/2007,0.000774372,0.021248006
9/6/2007,0.001550653,0.06693565
9/13/2007,0.001345643,0.07178916
9/20/2007,0.001387079,0.008101845
9/27/2007,-0.000297969,-0.045264456
10/4/2007,0.000413495,0.030753439
10/11/2007,0.001221476,0.156239291
10/18/2007,0.001344081,0.003741257
10/25/2007,0.001707335,0.074292905
11/1/2007,0.003035327,0.109251599
11/8/2007,-0.001103405,-0.094527079
11/15/2007,0.009461653,0.054022223
11/22/2007,-0.004580767,-0.040558075
11/29/2007,0.000358379,-0.016731135
12/6/2007,0.001325159,0.024792517
12/13/2007,-0.001899471,-0.073368831
12/20/2007,0.000327137,0.061339498
12/27/2007,5.64E-05,-0.024925311
1/3/2008,0.001674439,0.104659264
1/10/2008,0.002496191,0.153047047
1/17/2008,0.001293144,-0.061304561
1/24/2008,0.00243068,0.127176745
1/31/2008,-7.83E-05,-0.012439294
2/7/2008,-0.000326732,-0.021977618
2/14/2008,0.001614793,0.140808328
2/21/2008,0.003103831,0.141049577
2/28/2008,-0.003317343,-0.03340758
3/6/2008,0.00737734,0.032442267
3/13/2008,-0.020309929,-0.090421467
3/20/2008,-0.004298267,-0.034318828
3/27/2008,-0.001782511,-0.126265367
4/3/2008,0.000801414,0.034280551
4/10/2008,0.000195418,0.013556817
4/17/2008,0.002953113,0.034175526
4/24/2008,-0.001599245,-0.094640332
5/1/2008,0.000208634,0.069858543
5/8/2008,9.79E-05,0.039980168
5/15/2008,0.001298313,0.056592854
5/22/2008,-0.000206555,-0.032243214
5/29/2008,-7.67E-05,-0.061714332
6/5/2008,-0.000914098,0.007847619
6/12/2008,0.000436648,-0.009612247
6/19/2008,-0.000115345,-0.048525319
6/26/2008,0.0008744,0.032491808
7/3/2008,-0.00012805,-0.048411585
7/10/2008,0.000967435,0.096214966
7/17/2008,-4.29E-05,-0.03738465
7/24/2008,3.02E-05,0.007486318
7/31/2008,0.000307614,-0.005778818
8/7/2008,0.000781953,0.101504509
8/14/2008,0.000874553,0.028270133
8/21/2008,0.000102764,-0.009622492
8/28/2008,0.000276611,-0.012067843
9/4/2008,0.001677681,0.028101682
9/11/2008,0.002213501,0.011555332
9/18/2008,-0.003069332,-0.097345763
9/25/2008,3.46E-05,0.113135399
10/2/2008,0.000127349,-0.015765645
10/9/2008,0.000374731,-0.023661719
10/16/2008,-0.001169679,0.153796712
10/23/2008,0.001371227,0.019722732
10/30/2008,0.000955144,0.074248347
11/6/2008,0.002328472,0.10015953
11/13/2008,-0.000242494,0.015503186
11/20/2008,0.00163491,0.123157681
11/27/2008,0.000753275,0.151993872
12/4/2008,0.002295395,0.231503361
12/11/2008,0.000824491,-0.010456203
12/18/2008,0.000874801,0.110440698
12/25/2008,0.000305245,-0.034279664
1/1/2009,-0.001864281,-0.2549796
1/8/2009,-0.000169692,0.010808751
1/15/2009,-0.000334925,0.093452692
1/22/2009,0.000946398,0.114650635
1/29/2009,-0.000423002,0.032403731
2/5/2009,0.000820172,0.079163292
2/12/2009,8.44E-05,0.138623609
2/19/2009,-0.000730071,-0.128706353
2/26/2009,-0.000488926,-0.177423464
3/5/2009,4.63E-05,-0.007901703
3/12/2009,0.000378323,0.00752895
3/19/2009,-0.000180852,-0.002707478
3/26/2009,-3.69E-05,-0.039456166
4/2/2009,0.000346255,0.045490059
4/9/2009,0.000222559,0.034681866
4/16/2009,-9.44E-05,-0.004745613
4/23/2009,-0.000458742,-0.037324315
4/30/2009,-0.000698925,0.096603896
5/7/2009,-7.36E-05,-0.072676379
5/14/2009,0.000192486,0.075084927
5/21/2009,-0.000440345,0.04654257
5/28/2009,0.000253012,0.11966987
6/4/2009,-0.000598886,0.014291834
6/11/2009,-1.35E-05,-0.079428971
6/18/2009,-0.000708643,-0.02468073
6/25/2009,0.000438453,-0.023612559
7/2/2009,-4.20E-05,-0.015703781
7/9/2009,-0.000133247,0.005710827
7/16/2009,6.60E-05,0.045109698
7/23/2009,-4.67E-05,0.007279141
7/30/2009,-0.000365718,0.000917875
8/6/2009,-0.000370125,-0.089383482
8/13/2009,0.00025217,0.03031721
8/20/2009,0.000179687,0.033297205
8/27/2009,-0.001030626,-0.064786958
9/3/2009,9.35E-05,0.118276507
9/10/2009,-0.000322452,-0.063140174
9/17/2009,0.000375088,0.059692163
9/24/2009,-0.000257406,-0.016066103
10/1/2009,0.000234972,0.034572178
10/8/2009,-0.000307477,-0.006836357
10/15/2009,1.90E-05,-0.01950911
10/22/2009,-0.000111384,-0.013780575
10/29/2009,-0.000217387,-0.016031235
11/5/2009,0.000497255,0.024633814
11/12/2009,0.000907446,0.056929581
11/19/2009,0.002529481,0.075601124
11/26/2009,-0.016054335,-0.043129928
12/3/2009,-0.002282612,-0.160690387
12/10/2009,-3.03E-06,0.034441614
12/17/2009,-0.000256825,-0.10961445
12/24/2009,0.000125966,0.003154263
12/31/2009,-0.000319817,0.007013519
1/7/2010,5.35E-05,-0.054145463
1/14/2010,0.000328554,0.044342472
1/21/2010,0.000247518,-0.003020553
1/28/2010,0.000293405,-0.006753805
2/4/2010,-1.79E-05,-0.037770046
2/11/2010,6.16E-05,0.037654189
2/18/2010,-0.000142002,-0.024397609
2/25/2010,1.33E-06,0.045945604
3/4/2010,0.000373796,0.045844264
3/11/2010,-0.000585518,-0.001492503
3/18/2010,0.000819437,0.08820073
3/25/2010,-0.000341458,-0.023807793
4/1/2010,-3.10E-05,0.033602172
4/8/2010,-0.000530533,-0.036796682
4/15/2010,0.000565914,0.026359094
4/22/2010,0.000478204,0.05821759
4/29/2010,-1.90E-05,0.006457492
5/6/2010,0.000384466,0.080356169
5/13/2010,-5.38E-05,0.038240299
5/20/2010,-3.67E-05,0.00192692
5/27/2010,0.000320362,0.021429884
6/3/2010,0.00030164,0.033703408
6/10/2010,-0.000468127,-0.031125303
6/17/2010,-4.76E-05,0.014235193
6/24/2010,-3.38E-05,-0.055409593
7/1/2010,-0.000745168,-0.104450484
7/8/2010,-0.000133688,-0.014376357
7/15/2010,-0.000301796,-0.024518506
7/22/2010,-3.65E-06,-0.033466207
7/29/2010,-0.000276676,-0.000607829
