Date,Returns_1,Returns_2
8/17/2017,0.051674065,0.021729
8/24/2017,0.00992978,0.019330294
8/31/2017,0.047502386,0.046439123
9/7/2017,-0.003139648,0.017101752
9/14/2017,-0.007590593,-0.003313912
9/21/2017,-0.007446973,-0.024731032
9/28/2017,0.087591796,0.038345352
10/5/2017,-0.025013993,0.004398302
10/12/2017,-0.036744321,-0.000211056
10/19/2017,0.040053842,0.029090189
10/26/2017,0.028409456,0.019537542
11/2/2017,0.01182368,0.026470633
11/9/2017,0.01343351,-0.035740043
11/16/2017,-0.032341095,0.00738868
11/23/2017,0.014017927,0.004151889
11/30/2017,0.020781209,-0.014921668
12/7/2017,0.030998504,0.045841505
12/14/2017,0.001562631,-0.004752352
12/21/2017,-0.023860837,-0.018524758
12/28/2017,0.036588156,0.055629828
1/4/2018,-0.071063103,-0.035286672
1/11/2018,0.063557475,0.057985226
1/18/2018,-0.037889342,0.013950007
1/25/2018,-0.072286177,-0.036581449
2/1/2018,0.09970653,-0.013590036
2/8/2018,-0.012132022,-0.011250893
2/15/2018,-0.033575353,-0.046432883
2/22/2018,-0.004615243,-0.015766463
3/1/2018,0.018947373,0.098789178
3/8/2018,-0.000130935,0.011399127
3/15/2018,-0.107798228,-0.114414969
3/22/2018,0.008627188,-0.006038774
3/29/2018,-0.000961118,-0.012498134
4/5/2018,-0.000815826,-0.013168473
4/12/2018,0.005927847,0.033086464
4/19/2018,0.057634245,0.034510825
4/26/2018,-0.01503047,-0.004062517
5/3/2018,0.036970052,0.021736719
5/10/2018,-0.049160341,-0.011176513
5/17/2018,0.107609459,0.035705407
5/24/2018,0.026557994,0.002507653
5/31/2018,0.003863881,-0.020089178
6/7/2018,-0.029624653,-0.01375045
6/14/2018,0.186225521,0.134648605
6/21/2018,-0.262101588,-0.08542766
6/28/2018,-0.001447417,0.014903318
7/5/2018,0.031314273,0.02888928
7/12/2018,-0.046933794,0.00155062
7/19/2018,0.016141818,0.002616142
7/26/2018,-0.008349204,0.000868893
8/2/2018,0.007801414,0.023135073
8/9/2018,-0.039363826,0.011867884
8/16/2018,-0.067843558,-0.030380196
8/23/2018,0.028532638,0.018807364
8/30/2018,0.08896582,0.032479653
9/6/2018,0.006674262,0.010159779
9/13/2018,-0.120054008,-0.043836178
9/20/2018,0.029749111,0.020960187
9/27/2018,0.02492311,-0.00058799
10/4/2018,0.045996829,0.032720232
10/11/2018,-0.077971665,-0.03389146
10/18/2018,-0.082764398,-0.07344404
10/25/2018,-0.003532196,0.005865566
11/1/2018,0.003296875,-0.004253913
11/8/2018,0.053180016,0.101270462
11/15/2018,0.080131172,0.073288308
11/22/2018,0.11188397,0.126415649
11/29/2018,-0.115408568,-0.11278513
12/6/2018,0.031101034,0.007471428
12/13/2018,0.184158671,0.098162356
12/20/2018,0.098643503,0.038049026
12/27/2018,0.03143932,0.047140711
1/3/2019,0.01447547,0.039447334
1/10/2019,-0.003243394,-0.004775148
1/17/2019,-0.030352445,-0.04126143
1/24/2019,0.012697247,0.070691786
1/31/2019,-0.007952317,-0.004946285
2/7/2019,0.027716012,0.031326875
2/14/2019,0.034836835,0.046622529
2/21/2019,-0.073909673,-0.016809563
2/28/2019,0.028555359,0.025213668
3/7/2019,-0.071209743,-0.024015998
3/14/2019,-0.01328213,-0.013631082
3/21/2019,-0.033623249,-0.034869393
3/28/2019,0.134836412,0.12855772
4/4/2019,-0.034026283,-0.015701169
4/11/2019,-0.034281471,-0.038752242
4/18/2019,0.06314156,0.06558224
4/25/2019,-0.036476398,-0.025929202
5/2/2019,-0.09302981,-0.034950268
5/9/2019,-0.029959171,-0.036775748
5/16/2019,-0.092720161,-0.062743231
5/23/2019,-0.009921496,-0.045467436
5/30/2019,0.000808372,0.042620181
6/6/2019,-0.085747314,-0.019350596
6/13/2019,-0.037673843,0.014691096
6/20/2019,0.009702582,0.057729258
6/27/2019,-0.017885593,0.00314607
7/4/2019,-0.028600434,-0.028328754
7/11/2019,-0.040269129,-0.039904516
7/18/2019,-0.000125229,0.003487626
7/25/2019,0.000496966,-0.003650644
8/1/2019,0.042889488,0.003460603
8/8/2019,0.108044025,0.055948121
8/15/2019,0.025999402,0.035859661
8/22/2019,0.101409798,0.03547578
8/29/2019,-0.024383993,0.00994732
9/5/2019,-0.086289653,-0.065087181
9/12/2019,-0.028901641,-0.026833252
9/19/2019,0.034606059,0.039099667
9/26/2019,0.008887115,-0.006320938
10/3/2019,0.000946892,-0.002089001
10/10/2019,0.015114154,0.032467185
10/17/2019,-0.028903395,-0.01852657
10/24/2019,-0.000278281,0.001801062
10/31/2019,-0.00067584,0.001928821
11/7/2019,-0.001987018,0.004273323
11/14/2019,-0.001362495,-0.01896352
11/21/2019,0.00517476,0.040227388
11/28/2019,-0.039364909,-0.018243709
12/5/2019,0.017422833,0.006770532
12/12/2019,0.006589624,0.009204535
12/19/2019,0.046500858,0.024294842
12/26/2019,-0.031709816,0.014212226
1/2/2020,0.068709906,0.034324903
1/9/2020,-0.10454619,-0.026298394
1/16/2020,0.053826009,0.027589221
1/23/2020,0.042641932,0.010181271
1/30/2020,0.043313179,0.003612944
2/6/2020,0.078856973,0.043232665
2/13/2020,0.054928142,0.032467015
2/20/2020,0.0285492,-0.042155533
2/27/2020,0.032179331,-0.057997344
3/5/2020,0.210142477,0.082245353
3/12/2020,0.004889727,-0.040261411
3/19/2020,-0.140932218,-0.132219734
3/26/2020,-7.07E-05,0.111146383
4/2/2020,-0.002049642,-0.056190379
4/9/2020,0.000727043,0.12116096
4/16/2020,0.014229939,0.171910275
4/23/2020,0.383151052,0.180391521
4/30/2020,-0.395303116,-0.151834932
5/7/2020,-0.000190735,-0.011594367
5/14/2020,-0.394477428,-0.126896365
5/21/2020,-0.005461611,-0.02191976
5/28/2020,0.004571201,-0.001628849
6/4/2020,0.056395387,0.044244942
6/11/2020,-0.074018475,-0.045893732
6/18/2020,0.023046765,0.039545216
6/25/2020,-0.016132866,-0.008173238
7/2/2020,0.005258732,0.043377014
7/9/2020,-0.000288598,0.016043345
7/16/2020,0.035873777,0.039813909
