Date,Returns_1,Returns_2
3/1/2007,-0.072988946,-0.049807312
3/8/2007,-0.059359094,-0.021880539
3/15/2007,0.005125124,0.028718757
3/22/2007,0.001206831,-0.000721059
3/29/2007,-0.005664749,-0.00734344
4/5/2007,-0.000299919,0.002574628
4/12/2007,0.001520653,0.012581177
4/19/2007,-0.001219251,-0.006968178
4/26/2007,-4.03E-05,-0.004392336
5/3/2007,-0.004273509,-0.018167248
5/10/2007,0.000552158,-0.007225594
5/17/2007,-0.000855706,0.011481257
5/24/2007,-0.004183064,-0.027175481
5/31/2007,-0.040112894,-0.052195285
6/7/2007,-0.006895066,-0.017394071
6/14/2007,0.001064524,-0.000457149
6/21/2007,0.000422694,-0.010482472
6/28/2007,-3.23E-05,-0.010307051
7/5/2007,0.001215197,0.012381998
7/12/2007,0.000930207,0.017690428
7/19/2007,0.000624666,-0.016827454
7/26/2007,-0.00612656,-0.018194454
8/2/2007,-0.244751766,-0.201767753
8/9/2007,-0.066299016,-0.047464354
8/16/2007,-0.017854061,-0.124668648
8/23/2007,-0.000899201,0.014144928
8/30/2007,0.000142263,0.022086239
9/6/2007,0.014319886,0.069346139
9/13/2007,0.014562034,0.075042258
9/20/2007,0.002051056,0.006207019
9/27/2007,-0.010651124,-0.047946952
10/4/2007,0.003184001,0.032699874
10/11/2007,0.01834761,0.178627867
10/18/2007,0.002202657,0.00378333
10/25/2007,0.017784643,0.077356378
11/1/2007,0.028652175,0.11440944
11/8/2007,-0.027525309,-0.098795801
11/15/2007,0.138028346,0.055424305
11/22/2007,-0.150797496,-0.042544631
11/29/2007,-0.00515391,-0.016792885
12/6/2007,0.005982089,0.025628327
12/13/2007,-0.017169016,-0.073678723
12/20/2007,0.00058562,0.06909874
12/27/2007,-0.001693465,-0.027603541
1/3/2008,0.150976677,0.110347941
1/10/2008,0.160937361,0.157260621
1/17/2008,-0.051168631,-0.062773336
1/24/2008,0.031186989,0.133364421
1/31/2008,-0.019941456,-0.010377546
2/7/2008,-0.026705264,-0.022150344
2/14/2008,0.146025462,0.14209231
2/21/2008,0.126146187,0.141237396
2/28/2008,-0.015064448,-0.034545882
3/6/2008,0.135393981,0.035443093
3/13/2008,-0.239406358,-0.095751216
3/20/2008,-0.183154828,-0.037406449
3/27/2008,-0.048995045,-0.130128436
4/3/2008,0.006022693,0.035586964
4/10/2008,0.005361821,0.01488393
4/17/2008,0.073240018,0.035789387
4/24/2008,-0.027853608,-0.096829128
5/1/2008,0.005282463,0.076851627
5/8/2008,0.00781119,0.041169894
5/15/2008,0.012179671,0.058614013
5/22/2008,-0.011635192,-0.032923721
5/29/2008,-0.018596058,-0.072708499
6/5/2008,0.003898442,0.010713163
6/12/2008,0.000370734,-0.012571373
6/19/2008,-0.011433155,-0.051868962
6/26/2008,0.008836157,0.040254952
7/3/2008,-0.043655428,-0.050693913
7/10/2008,0.021628181,0.108761626
7/17/2008,-0.001064381,-0.045184172
7/24/2008,0.000118686,0.009113415
7/31/2008,0.000223624,-0.007822514
8/7/2008,0.001508597,0.111465706
8/14/2008,0.008893839,0.029742323
8/21/2008,-0.003714685,-0.010347663
8/28/2008,0.001595427,-0.014471822
9/4/2008,0.011207551,0.027719757
9/11/2008,0.002466025,0.012343656
9/18/2008,-0.005840739,-0.103056894
9/25/2008,0.001070937,0.123409345
10/2/2008,0.001476939,-0.020062491
10/9/2008,0.000264581,-0.028864783
10/16/2008,0.000508645,0.168984724
10/23/2008,0.008018865,0.020644564
10/30/2008,0.00103103,0.082596719
11/6/2008,0.00484121,0.110912136
11/13/2008,-0.001973477,0.020092309
11/20/2008,0.029597261,0.147336095
11/27/2008,0.003406233,0.175992114
12/4/2008,0.010610893,0.274063792
12/11/2008,5.88E-05,0.005115227
12/18/2008,0.003422884,0.13509315
12/25/2008,-0.038061112,-0.034946895
1/1/2009,-0.005869712,-0.293308465
1/8/2009,0.000191949,0.01615574
1/15/2009,0.000119128,0.115496372
1/22/2009,0.001705427,0.138649383
1/29/2009,-0.000244572,0.040759336
2/5/2009,0.001508459,0.095734251
2/12/2009,0.035581648,0.144166955
2/19/2009,-0.038482872,-0.15382979
2/26/2009,-0.001669344,-0.208149498
3/5/2009,-1.39E-05,-0.009378512
3/12/2009,0.00032992,0.004533796
3/19/2009,-0.000215432,-0.004023096
3/26/2009,-1.88E-05,-0.044046422
4/2/2009,0.000465201,0.054550168
4/9/2009,0.000323967,0.041060259
4/16/2009,-0.000103211,-0.004780111
4/23/2009,-0.000576547,-0.045708837
4/30/2009,-0.000401647,0.113808483
5/7/2009,-0.000542279,-0.073402344
5/14/2009,0.000407945,0.081185212
5/21/2009,-0.000256787,0.05194986
5/28/2009,0.000565158,0.127530961
6/4/2009,-0.000597827,0.016299192
6/11/2009,-0.000189348,-0.082069196
6/18/2009,-0.000708532,-0.026845717
6/25/2009,0.00043498,-0.02240363
7/2/2009,-0.000152936,-0.015580787
7/9/2009,-0.000245567,0.005828088
7/16/2009,0.000131349,0.048305126
7/23/2009,0.000230002,0.008708187
7/30/2009,-0.000392807,-0.001890955
8/6/2009,-0.000780098,-0.091960802
8/13/2009,0.000387614,0.037484711
8/20/2009,0.000497145,0.037869825
8/27/2009,-0.012229484,-0.070735153
9/3/2009,0.001807283,0.126914558
9/10/2009,-0.017749779,-0.062769634
9/17/2009,0.015738297,0.071769489
9/24/2009,-0.013874187,-0.018758756
10/1/2009,0.00045344,0.042016892
10/8/2009,-0.000556004,-0.010207415
10/15/2009,-7.73E-05,-0.022681224
10/22/2009,-0.00495636,-0.014438318
10/29/2009,-0.045433657,-0.012975729
11/5/2009,0.002512981,0.02555485
11/12/2009,0.05779274,0.057449506
11/19/2009,0.096216388,0.076236324
11/26/2009,-0.076949532,-0.044108224
12/3/2009,-0.176592061,-0.161459814
12/10/2009,0.005373609,0.041495727
12/17/2009,-0.018151292,-0.121970662
12/24/2009,0.000139023,0.003060549
12/31/2009,-1.51E-05,0.006806213
1/7/2010,-0.007088155,-0.055771536
1/14/2010,0.000467873,0.045120026
1/21/2010,0.001397607,-0.001946118
1/28/2010,-0.009142605,-0.00853774
2/4/2010,-0.03065856,-0.039646303
2/11/2010,0.005578191,0.038751465
2/18/2010,-0.01898813,-0.025868065
2/25/2010,0.047330484,0.047389651
3/4/2010,0.011932583,0.046941027
3/11/2010,0.006181314,-0.000959267
3/18/2010,0.045558719,0.094623899
3/25/2010,-0.024165184,-0.024735881
4/1/2010,0.011895263,0.034617049
4/8/2010,-0.019521439,-0.037329649
4/15/2010,0.006333759,0.027740215
4/22/2010,0.005315528,0.061312019
4/29/2010,0.005972421,0.00608546
5/6/2010,0.084397862,0.083519581
5/13/2010,0.028157186,0.039350129
5/20/2010,9.63E-05,0.003573801
5/27/2010,0.000372653,0.023453575
6/3/2010,0.000444211,0.034375107
6/10/2010,-0.011087381,-0.03150855
6/17/2010,1.26E-05,0.01549855
6/24/2010,-0.000307789,-0.057612174
7/1/2010,-0.001125365,-0.110932039
7/8/2010,-0.00015151,-0.017940485
7/15/2010,-0.00035037,-0.025346596
7/22/2010,-0.00013383,-0.042675652
7/29/2010,-0.000285681,-0.002860983
8/5/2010,-0.007949352,-0.053503484
8/12/2010,0.000354234,0.051775883
8/19/2010,-0.002719649,-0.026929387
8/26/2010,0.000538914,0.070606324
9/2/2010,0.001163838,0.005179055
9/9/2010,0.017150511,0.083491378
9/16/2010,0.00749803,0.034678222
9/23/2010,0.010764768,0.050392411
9/30/2010,0.002419638,0.012502472
10/7/2010,0.003550777,0.017342003
10/14/2010,-0.023371127,-0.096234638
10/21/2010,-0.001602968,-0.007853669
10/28/2010,0.014458309,0.075174915
11/4/2010,0.013254806,0.06337713
11/11/2010,-0.036209254,-0.179722252
11/18/2010,-0.000241556,0.00160998
11/25/2010,0.000351351,0.079055792
12/2/2010,0.000110324,-0.022229894
12/9/2010,-5.35E-05,-0.029346334
12/16/2010,0.000156712,0.024518425
12/23/2010,0.000472573,0.009380089
12/30/2010,-0.001823048,-0.017550149
1/6/2011,0.071066864,0.083062588
1/13/2011,-0.047267428,-0.034713664
1/20/2011,-0.002518126,-0.033797195
1/27/2011,-0.001852153,-0.00952014
2/3/2011,0.019409365,0.032224808
2/10/2011,-0.008508281,0.004252516
2/17/2011,-0.013726471,-0.023943822
2/24/2011,0.020405909,0.041566765
3/3/2011,0.0054976,0.022082307
3/10/2011,-0.044301827,-0.168722714
3/17/2011,0.007255424,-0.000259798
3/24/2011,-0.006117071,-0.023965983
3/31/2011,0.011484799,0.07248546
4/7/2011,0.004392803,0.002668228
4/14/2011,0.003732287,0.001806153
4/21/2011,0.004358007,0.019931601
4/28/2011,-0.043420269,-0.01186558
5/5/2011,-0.080574718,-0.052973484
5/12/2011,-0.001733345,-0.00704258
5/19/2011,0.009119478,0.024127305
5/26/2011,0.005661605,0.026409894
6/2/2011,0.049486795,0.061316801
6/9/2011,-0.059155685,-0.042545479
6/16/2011,0.010890796,0.041242303
6/23/2011,-0.016219248,-0.045994579
6/30/2011,-0.004129662,-0.026325917
7/7/2011,-0.00778747,-0.041218829
7/14/2011,0.000698199,0.002716629
7/21/2011,0.005697322,0.018792143
7/28/2011,0.000777719,0.059148659
8/4/2011,0.022731092,0.07651817
8/11/2011,0.003842318,0.011739718
8/18/2011,0.010350633,0.031534793
8/25/2011,0.01007359,0.063834472
9/1/2011,0.000287021,0.023757416
9/8/2011,0.000236245,0.004351031
9/15/2011,1.90E-05,-0.009587524
9/22/2011,-0.000304005,-0.174495772
9/29/2011,0.000163485,0.001671347
10/6/2011,-0.000394242,-0.0659751
10/13/2011,0.000120666,-0.019439677
10/20/2011,-0.000235265,-0.042698921
10/27/2011,3.48E-05,0.03064576
11/3/2011,0.000158205,0.025087621
11/10/2011,0.000150949,0.067070056
11/17/2011,0.00044617,-0.049300866
11/24/2011,0.005775812,0.06018678
12/1/2011,0.006894589,0.029726594
12/8/2011,0.01436983,0.013092519
12/15/2011,-0.004902984,-0.012439468
12/22/2011,0.000365995,0.028816806
12/29/2011,-0.001719376,-0.019423346
1/5/2012,0.001804446,0.051091958
1/12/2012,0.005799086,0.008275997
1/19/2012,-0.042227144,-0.093810647
1/26/2012,0.001158279,0.015104467
2/2/2012,0.000809558,0.032185147
2/9/2012,0.007300331,0.045959164
2/16/2012,-0.065456807,-0.100946011
2/23/2012,-0.002037182,-0.007870035
3/1/2012,0.003201984,0.01865637
3/8/2012,0.021546966,0.104093748
3/15/2012,-0.002401163,-0.001950241
3/22/2012,0.031866118,0.030287966
3/29/2012,0.041824234,0.028013457
4/5/2012,-0.059106871,-0.050849715
4/12/2012,0.006433062,0.027777516
4/19/2012,-0.023999179,-0.069047332
4/26/2012,-0.020404239,-0.014224073
5/3/2012,-0.045313686,-0.058458137
5/10/2012,0.054124043,0.088492741
5/17/2012,-0.021036974,-0.028334674
5/24/2012,0.014366571,0.018501863
5/31/2012,-0.025602454,-0.0253542
6/7/2012,0.068879428,0.055363918
6/14/2012,-0.000426036,0.010678417
6/21/2012,0.068766698,0.046376453
6/28/2012,-0.143564223,-0.077274016
7/5/2012,0.002025859,0.107179
7/12/2012,0.030263953,0.037395925
7/19/2012,-0.033104508,-0.036498014
7/26/2012,-0.046723558,-0.01622233
8/2/2012,-0.102434225,-0.077708947
8/9/2012,-0.003867885,-0.024067863
8/16/2012,-0.002037339,-0.006854674
8/23/2012,0.002713061,0.004556552
8/30/2012,0.008385989,0.028329162
9/6/2012,-0.007629129,-0.045290123
9/13/2012,-0.017578621,-0.06182502
9/20/2012,-0.004399546,-0.025247947
9/27/2012,0.012748266,0.079804991
10/4/2012,-0.009044609,-0.050847356
10/11/2012,-0.010111851,-0.033125929
10/18/2012,-0.027817442,-0.056846834
10/25/2012,0.003169184,0.023300256
11/1/2012,-0.059404171,-0.0682325
11/8/2012,0.020789126,0.041327652
11/15/2012,-0.053402053,-0.027694836
11/22/2012,0.005693791,0.028879949
11/29/2012,0.010394266,0.03656106
12/6/2012,0.002772999,0.022716821
12/13/2012,0.013608578,0.03529343
12/20/2012,0.007543667,0.036163314
12/27/2012,-0.000696639,0.011372024
1/3/2013,-0.068676347,-0.032861977
1/10/2013,0.022414361,0.011913401
1/17/2013,0.002520748,0.011051698
1/24/2013,0.006441318,0.055479686
1/31/2013,-0.004744341,-0.015993102
2/7/2013,0.000925424,0.048711454
2/14/2013,0.011495217,0.093738322
2/21/2013,-0.033002245,-0.051671169
2/28/2013,0.040790063,0.040967785
3/7/2013,-0.068045403,-0.047161352
3/14/2013,0.01776511,0.031016072
3/21/2013,0.011154737,0.01778347
3/28/2013,-0.02802498,-0.007922173
4/4/2013,-0.002236179,0.004146437
4/11/2013,0.178382248,0.087589781
4/18/2013,-0.030636255,0.01342425
4/25/2013,-0.034081346,-0.028698032
5/2/2013,-0.004816801,0.025375319
5/9/2013,0.138188666,0.119767697
5/16/2013,0.044355628,0.043077534
5/23/2013,-0.077396558,-0.084949306
5/30/2013,-0.028819107,-0.026516771
6/6/2013,0.172306895,0.161225125
6/13/2013,0.002856742,0.020705308
6/20/2013,0.042512694,0.0136209
6/27/2013,0.077863428,0.081049424
7/4/2013,0.04002652,0.04780347
7/11/2013,-0.081886492,-0.060995466
7/18/2013,-0.155802662,-0.107073513
7/25/2013,0.119556195,0.097994391
8/1/2013,0.037849713,0.046408757
8/8/2013,-0.206028378,-0.151351358
8/15/2013,0.005466978,0.031806383
8/22/2013,0.006382455,0.020372195
8/29/2013,-0.012203105,-0.042516457
9/5/2013,-0.007467631,-0.075823584
9/12/2013,-4.72E-05,-0.011072399
9/19/2013,-0.016519966,-0.082690862
9/26/2013,-0.002116338,-0.011604611
10/3/2013,0.000915256,0.000863511
10/10/2013,0.00577382,0.028714423
10/17/2013,0.025278924,0.103894793
10/24/2013,-0.005956395,-0.022367002
10/31/2013,-0.004571528,-0.037304328
11/7/2013,-0.009152822,-0.057774109
11/14/2013,0.000872123,0.003489663
11/21/2013,-0.001473602,-0.01903011
11/28/2013,-0.079271632,-0.08727697
12/5/2013,0.006764334,0.035604035
12/12/2013,0.027547695,0.024443806
12/19/2013,-0.020201683,-0.023386122
12/26/2013,-0.010897203,0.030509925
1/2/2014,0.020049177,-0.003643891
1/9/2014,0.051388186,0.021428242
1/16/2014,0.054921025,0.026959688
1/23/2014,0.031926305,-0.004624426
1/30/2014,-0.036860683,-0.092606242
2/6/2014,-0.063533064,-0.033000854
2/13/2014,0.018960668,0.085626794
2/20/2014,0.013561762,0.074445472
2/27/2014,0.051474514,0.063889646
3/6/2014,0.026006157,0.026176069
3/13/2014,-0.000547805,-0.00100698
3/20/2014,-0.152174285,-0.080715024
3/27/2014,-0.017366923,-0.00382527
4/3/2014,0.093220402,0.085219328
4/10/2014,0.003643913,-0.013625697
4/17/2014,0.017355804,0.026409933
4/24/2014,0.006473931,0.011441152
5/1/2014,-0.014685667,-0.006412135
5/8/2014,-0.027080098,-0.021270584
5/15/2014,-0.082075024,-0.057744145
5/22/2014,-0.01147051,-0.05933408
5/29/2014,-0.00581902,-0.045585579
6/5/2014,0.000948397,0.070923241
6/12/2014,-0.041930109,-0.034564405
6/19/2014,-0.084677968,-0.040124607
6/26/2014,-0.001191352,0.011226503
7/3/2014,-0.002220528,-0.004303134
7/10/2014,0.010356224,0.053069371
7/17/2014,0.024606356,0.028370388
7/24/2014,-0.017771504,-0.013398036
7/31/2014,-0.038694852,-0.020478638
8/7/2014,0.072513458,0.051900523
8/14/2014,0.045230521,0.044919731
8/21/2014,-0.047903196,-0.019516107
8/28/2014,0.016544265,0.018612796
9/4/2014,-0.050743061,-0.003963668
9/11/2014,-0.050577568,-0.02692742
9/18/2014,0.010171022,0.002619239
9/25/2014,0.036385361,0.021041722
10/2/2014,0.018783734,0.012526543
10/9/2014,0.030584346,0.01871583
10/16/2014,-0.023900698,-0.012919921
10/23/2014,0.009233004,0.022759953
10/30/2014,0.016231635,0.041328957
11/6/2014,-0.005462315,-0.001241774
11/13/2014,-0.011117563,-0.011658004
11/20/2014,0.001274142,0.019850062
11/27/2014,0.032071952,0.09924039
12/4/2014,0.05806748,0.08774925
12/11/2014,0.155439184,0.069419135
12/18/2014,-0.018620622,0.006131905
12/25/2014,0.106343055,0.061070673
1/1/2015,0.307842409,0.164174076
1/8/2015,0.110073287,0.040210671
1/15/2015,0.256407956,0.093626269
1/22/2015,0.152737004,0.057439532
1/29/2015,-0.378949079,-0.104985866
2/5/2015,-0.053277496,-0.033130321
2/12/2015,-0.037188939,-0.041513529
2/19/2015,0.029992578,0.053907806
2/26/2015,0.032634985,0.039152182
3/5/2015,0.025209264,0.019291857
3/12/2015,0.054258148,0.046694323
3/19/2015,0.005195924,0.000230366
3/26/2015,-0.018300903,-0.010048696
4/2/2015,0.036074646,0.032332385
4/9/2015,0.041096362,0.037248375
4/16/2015,0.01663234,0.020114402
4/23/2015,-0.040323978,-0.028055341
4/30/2015,-0.009091039,-0.029176861
5/7/2015,-4.45E-05,-0.000123659
5/14/2015,-5.42E-05,-0.013726396
5/21/2015,2.84E-05,0.013246132
5/28/2015,-0.000147623,-0.041183897
6/4/2015,-0.000263485,-0.03972751
6/11/2015,-0.000153371,-0.015730301
6/18/2015,0.000147637,0.001515793
6/25/2015,0.000180505,-0.005182298
